STATION,NAME,DATE,PRCP,TMAX,TMIN,TOBS
USC00253365,"GOTHENBURG, NE US",1986/12/19,0,44,19,31
USC00253365,"GOTHENBURG, NE US",1986/12/20,0,38,11,28
USC00253365,"GOTHENBURG, NE US",1986/12/21,0,46,13,35
USC00253365,"GOTHENBURG, NE US",1986/12/22,0,53,15,33
USC00253365,"GOTHENBURG, NE US",1986/12/23,0,54,16,40
USC00253365,"GOTHENBURG, NE US",1986/12/24,0,52,23,37
USC00253365,"GOTHENBURG, NE US",1986/12/25,0,48,16,30
USC00253365,"GOTHENBURG, NE US",1986/12/26,0,49,17,27
USC00253365,"GOTHENBURG, NE US",1986/12/27,0,46,13,28
USC00253365,"GOTHENBURG, NE US",1986/12/28,0,53,23,37
USC00253365,"GOTHENBURG, NE US",1986/12/29,0,45,18,30
USC00253365,"GOTHENBURG, NE US",1986/12/30,0,56,15,40
USC00253365,"GOTHENBURG, NE US",1986/12/31,0,42,23,27
USC00253365,"GOTHENBURG, NE US",1987/01/01,0,40,12,20
USC00253365,"GOTHENBURG, NE US",1987/01/02,0,33,10,30
USC00253365,"GOTHENBURG, NE US",1987/01/03,0,44,17,33
USC00253365,"GOTHENBURG, NE US",1987/01/04,0,49,24,38
USC00253365,"GOTHENBURG, NE US",1987/01/05,0,41,27,37
USC00253365,"GOTHENBURG, NE US",1987/01/06,0,39,28,30
USC00253365,"GOTHENBURG, NE US",1987/01/07,0,38,20,30
USC00253365,"GOTHENBURG, NE US",1987/01/08,0.05,33,24,31
USC00253365,"GOTHENBURG, NE US",1987/01/09,0.02,35,15,26
USC00253365,"GOTHENBURG, NE US",1987/01/10,0,34,16,20
USC00253365,"GOTHENBURG, NE US",1987/01/11,0,63,13,40
USC00253365,"GOTHENBURG, NE US",1987/01/12,0,66,32,45
USC00253365,"GOTHENBURG, NE US",1987/01/13,0,61,28,41
USC00253365,"GOTHENBURG, NE US",1987/01/14,0,42,29,30
USC00253365,"GOTHENBURG, NE US",1987/01/15,0,30,8,18
USC00253365,"GOTHENBURG, NE US",1987/01/16,0.01,20,3,16
USC00253365,"GOTHENBURG, NE US",1987/01/17,0,28,6,10
USC00253365,"GOTHENBURG, NE US",1987/01/18,0,36,4,16
USC00253365,"GOTHENBURG, NE US",1987/01/19,0,35,18,26
USC00253365,"GOTHENBURG, NE US",1987/01/20,0,36,11,24
USC00253365,"GOTHENBURG, NE US",1987/01/21,0,41,22,25
USC00253365,"GOTHENBURG, NE US",1987/01/22,0,37,11,20
USC00253365,"GOTHENBURG, NE US",1987/01/23,0,21,10,18
USC00253365,"GOTHENBURG, NE US",1987/01/24,0,30,9,20
USC00253365,"GOTHENBURG, NE US",1987/01/25,0,51,11,38
USC00253365,"GOTHENBURG, NE US",1987/01/26,0,57,19,35
USC00253365,"GOTHENBURG, NE US",1987/01/27,0,54,23,32
USC00253365,"GOTHENBURG, NE US",1987/01/28,0,51,21,39
USC00253365,"GOTHENBURG, NE US",1987/01/29,0,52,26,35
USC00253365,"GOTHENBURG, NE US",1987/01/30,0,51,24,34
USC00253365,"GOTHENBURG, NE US",1987/01/31,0,60,22,36
USC00253365,"GOTHENBURG, NE US",1987/02/01,0,59,22,47
USC00253365,"GOTHENBURG, NE US",1987/02/02,0,56,38,40
USC00253365,"GOTHENBURG, NE US",1987/02/03,0,46,23,31
USC00253365,"GOTHENBURG, NE US",1987/02/04,0.08,37,24,29
USC00253365,"GOTHENBURG, NE US",1987/02/05,0.19,34,26,30
USC00253365,"GOTHENBURG, NE US",1987/02/06,0,53,17,38
USC00253365,"GOTHENBURG, NE US",1987/02/07,0,70,29,41
USC00253365,"GOTHENBURG, NE US",1987/02/08,0,42,27,34
USC00253365,"GOTHENBURG, NE US",1987/02/09,0,56,23,37
USC00253365,"GOTHENBURG, NE US",1987/02/10,0,62,21,49
USC00253365,"GOTHENBURG, NE US",1987/02/11,0,67,30,43
USC00253365,"GOTHENBURG, NE US",1987/02/12,0,59,28,43
USC00253365,"GOTHENBURG, NE US",1987/02/13,0,63,27,32
USC00253365,"GOTHENBURG, NE US",1987/02/14,0,32,21,30
USC00253365,"GOTHENBURG, NE US",1987/02/15,0.02,36,30,31
USC00253365,"GOTHENBURG, NE US",1987/02/16,0.01,31,25,25
USC00253365,"GOTHENBURG, NE US",1987/02/17,0,30,22,27
USC00253365,"GOTHENBURG, NE US",1987/02/18,0,41,20,32
USC00253365,"GOTHENBURG, NE US",1987/02/19,0,39,19,29
USC00253365,"GOTHENBURG, NE US",1987/02/20,0,43,19,30
USC00253365,"GOTHENBURG, NE US",1987/02/21,0,51,17,39
USC00253365,"GOTHENBURG, NE US",1987/02/22,0,44,14,38
USC00253365,"GOTHENBURG, NE US",1987/02/23,0,50,17,44
USC00253365,"GOTHENBURG, NE US",1987/02/24,0.06,44,36,38
USC00253365,"GOTHENBURG, NE US",1987/02/25,0.02,44,38,40
USC00253365,"GOTHENBURG, NE US",1987/02/26,0.27,42,37,38
USC00253365,"GOTHENBURG, NE US",1987/02/27,1.07,41,29,29
USC00253365,"GOTHENBURG, NE US",1987/02/28,0.03,29,22,28
USC00253365,"GOTHENBURG, NE US",1987/03/01,0,42,15,35
USC00253365,"GOTHENBURG, NE US",1987/03/02,0,49,24,38
USC00253365,"GOTHENBURG, NE US",1987/03/03,0,61,30,49
USC00253365,"GOTHENBURG, NE US",1987/03/04,0,69,27,51
USC00253365,"GOTHENBURG, NE US",1987/03/05,0,73,33,56
USC00253365,"GOTHENBURG, NE US",1987/03/06,0,76,31,57
USC00253365,"GOTHENBURG, NE US",1987/03/07,0,72,35,56
USC00253365,"GOTHENBURG, NE US",1987/03/08,0,58,24,25
USC00253365,"GOTHENBURG, NE US",1987/03/09,0,28,15,22
USC00253365,"GOTHENBURG, NE US",1987/03/10,0,38,19,28
USC00253365,"GOTHENBURG, NE US",1987/03/11,0,55,16,44
USC00253365,"GOTHENBURG, NE US",1987/03/12,0,60,28,42
USC00253365,"GOTHENBURG, NE US",1987/03/13,0,72,28,52
USC00253365,"GOTHENBURG, NE US",1987/03/14,0.01,52,35,35
USC00253365,"GOTHENBURG, NE US",1987/03/15,0,38,35,33
USC00253365,"GOTHENBURG, NE US",1987/03/16,1.33,34,32,33
USC00253365,"GOTHENBURG, NE US",1987/03/17,0.38,35,32,35
USC00253365,"GOTHENBURG, NE US",1987/03/18,0.15,37,32,34
USC00253365,"GOTHENBURG, NE US",1987/03/19,0,60,26,54
USC00253365,"GOTHENBURG, NE US",1987/03/20,0.05,68,46,51
USC00253365,"GOTHENBURG, NE US",1987/03/21,0,54,34,40
USC00253365,"GOTHENBURG, NE US",1987/03/22,0.01,43,30,31
USC00253365,"GOTHENBURG, NE US",1987/03/23,0.02,37,30,36
USC00253365,"GOTHENBURG, NE US",1987/03/24,0.17,34,28,29
USC00253365,"GOTHENBURG, NE US",1987/03/25,0.04,33,29,30
USC00253365,"GOTHENBURG, NE US",1987/03/26,0,48,19,38
USC00253365,"GOTHENBURG, NE US",1987/03/27,0,40,23,23
USC00253365,"GOTHENBURG, NE US",1987/03/28,0.03,24,13,13
USC00253365,"GOTHENBURG, NE US",1987/03/29,0,26,11,13
USC00253365,"GOTHENBURG, NE US",1987/03/30,0,42,6,36
USC00253365,"GOTHENBURG, NE US",1987/03/31,0,65,31,42
USC00253365,"GOTHENBURG, NE US",1987/04/01,0,47,31,35
USC00253365,"GOTHENBURG, NE US",1987/04/02,0,43,23,37
USC00253365,"GOTHENBURG, NE US",1987/04/03,0,52,18,39
USC00253365,"GOTHENBURG, NE US",1987/04/04,0,54,27,40
USC00253365,"GOTHENBURG, NE US",1987/04/05,0,58,24,42
USC00253365,"GOTHENBURG, NE US",1987/04/06,0,61,28,44
USC00253365,"GOTHENBURG, NE US",1987/04/07,0,67,30,50
USC00253365,"GOTHENBURG, NE US",1987/04/08,0,71,30,53
USC00253365,"GOTHENBURG, NE US",1987/04/09,0,61,41,49
USC00253365,"GOTHENBURG, NE US",1987/04/10,0,62,27,54
USC00253365,"GOTHENBURG, NE US",1987/04/11,0,55,26,42
USC00253365,"GOTHENBURG, NE US",1987/04/12,0.72,43,34,35
USC00253365,"GOTHENBURG, NE US",1987/04/13,0.41,42,35,41
USC00253365,"GOTHENBURG, NE US",1987/04/14,0.03,58,38,41
USC00253365,"GOTHENBURG, NE US",1987/04/15,0,78,32,58
USC00253365,"GOTHENBURG, NE US",1987/04/16,0,82,38,68
USC00253365,"GOTHENBURG, NE US",1987/04/17,0,87,45,74
USC00253365,"GOTHENBURG, NE US",1987/04/18,0,85,47,67
USC00253365,"GOTHENBURG, NE US",1987/04/19,0,88,52,79
USC00253365,"GOTHENBURG, NE US",1987/04/20,0,75,45,47
USC00253365,"GOTHENBURG, NE US",1987/04/21,0,53,43,47
USC00253365,"GOTHENBURG, NE US",1987/04/22,0,72,26,69
USC00253365,"GOTHENBURG, NE US",1987/04/23,0,84,37,68
USC00253365,"GOTHENBURG, NE US",1987/04/24,0,84,46,38
USC00253365,"GOTHENBURG, NE US",1987/04/25,0,86,50,64
USC00253365,"GOTHENBURG, NE US",1987/04/26,0,86,48,74
USC00253365,"GOTHENBURG, NE US",1987/04/27,0,81,54,70
USC00253365,"GOTHENBURG, NE US",1987/04/28,0,84,44,68
USC00253365,"GOTHENBURG, NE US",1987/04/29,0,89,50,78
USC00253365,"GOTHENBURG, NE US",1987/04/30,0,82,45,72
USC00253365,"GOTHENBURG, NE US",1987/05/01,0.02,87,47,62
USC00253365,"GOTHENBURG, NE US",1987/05/02,0.06,83,53,62
USC00253365,"GOTHENBURG, NE US",1987/05/03,0.38,65,53,56
USC00253365,"GOTHENBURG, NE US",1987/05/04,0.11,54,51,51
USC00253365,"GOTHENBURG, NE US",1987/05/05,0.31,57,47,55
USC00253365,"GOTHENBURG, NE US",1987/05/06,0,74,49,67
USC00253365,"GOTHENBURG, NE US",1987/05/07,0,75,47,63
USC00253365,"GOTHENBURG, NE US",1987/05/08,0,79,43,63
USC00253365,"GOTHENBURG, NE US",1987/05/09,0,84,57,77
USC00253365,"GOTHENBURG, NE US",1987/05/10,0,88,52,78
USC00253365,"GOTHENBURG, NE US",1987/05/11,0.01,80,60,71
USC00253365,"GOTHENBURG, NE US",1987/05/12,0,79,49,70
USC00253365,"GOTHENBURG, NE US",1987/05/13,0,93,59,78
USC00253365,"GOTHENBURG, NE US",1987/05/14,0.11,81,60,76
USC00253365,"GOTHENBURG, NE US",1987/05/15,0,83,54,74
USC00253365,"GOTHENBURG, NE US",1987/05/16,0,86,59,76
USC00253365,"GOTHENBURG, NE US",1987/05/17,0,89,62,76
USC00253365,"GOTHENBURG, NE US",1987/05/18,1.2,71,53,64
USC00253365,"GOTHENBURG, NE US",1987/05/19,0,78,60,68
USC00253365,"GOTHENBURG, NE US",1987/05/20,0.2,70,47,54
USC00253365,"GOTHENBURG, NE US",1987/05/21,0.04,62,44,62
USC00253365,"GOTHENBURG, NE US",1987/05/22,0,65,45,59
USC00253365,"GOTHENBURG, NE US",1987/05/23,0,60,45,60
USC00253365,"GOTHENBURG, NE US",1987/05/24,0,61,53,57
USC00253365,"GOTHENBURG, NE US",1987/05/25,0.51,74,55,63
USC00253365,"GOTHENBURG, NE US",1987/05/26,0,73,58,66
USC00253365,"GOTHENBURG, NE US",1987/05/27,0,81,57,72
USC00253365,"GOTHENBURG, NE US",1987/05/28,0,79,59,75
USC00253365,"GOTHENBURG, NE US",1987/05/29,0.05,73,54,68
USC00253365,"GOTHENBURG, NE US",1987/05/30,0,79,49,68
USC00253365,"GOTHENBURG, NE US",1987/05/31,0,86,49,74
USC00253365,"GOTHENBURG, NE US",1987/06/01,0,78,61,69
USC00253365,"GOTHENBURG, NE US",1987/06/02,0,71,57,67
USC00253365,"GOTHENBURG, NE US",1987/06/03,0,75,47,73
USC00253365,"GOTHENBURG, NE US",1987/06/04,0,85,44,80
USC00253365,"GOTHENBURG, NE US",1987/06/05,0,89,61,74
USC00253365,"GOTHENBURG, NE US",1987/06/06,0,93,60,78
USC00253365,"GOTHENBURG, NE US",1987/06/07,0,88,62,71
USC00253365,"GOTHENBURG, NE US",1987/06/08,1.05,84,63,66
USC00253365,"GOTHENBURG, NE US",1987/06/09,3.27,69,58,66
USC00253365,"GOTHENBURG, NE US",1987/06/10,0.78,83,58,72
USC00253365,"GOTHENBURG, NE US",1987/06/11,0.15,89,58,78
USC00253365,"GOTHENBURG, NE US",1987/06/12,0,93,67,80
USC00253365,"GOTHENBURG, NE US",1987/06/13,0,93,62,83
USC00253365,"GOTHENBURG, NE US",1987/06/14,0,95,65,82
USC00253365,"GOTHENBURG, NE US",1987/06/15,0.65,92,64,73
USC00253365,"GOTHENBURG, NE US",1987/06/16,0.01,94,64,84
USC00253365,"GOTHENBURG, NE US",1987/06/17,0.51,88,62,74
USC00253365,"GOTHENBURG, NE US",1987/06/18,0,89,65,76
USC00253365,"GOTHENBURG, NE US",1987/06/19,0,81,60,70
USC00253365,"GOTHENBURG, NE US",1987/06/20,0,92,63,85
USC00253365,"GOTHENBURG, NE US",1987/06/21,0,89,61,74
USC00253365,"GOTHENBURG, NE US",1987/06/22,0,95,60,84
USC00253365,"GOTHENBURG, NE US",1987/06/23,0,82,57,74
USC00253365,"GOTHENBURG, NE US",1987/06/24,0.02,84,62,70
USC00253365,"GOTHENBURG, NE US",1987/06/25,0,85,49,72
USC00253365,"GOTHENBURG, NE US",1987/06/26,0,85,51,74
USC00253365,"GOTHENBURG, NE US",1987/06/27,0,85,53,75
USC00253365,"GOTHENBURG, NE US",1987/06/28,0.69,87,53,77
USC00253365,"GOTHENBURG, NE US",1987/06/29,0.16,79,60,72
USC00253365,"GOTHENBURG, NE US",1987/06/30,0,77,49,65
USC00253365,"GOTHENBURG, NE US",1987/07/01,0,85,56,74
USC00253365,"GOTHENBURG, NE US",1987/07/02,0.22,88,56,78
USC00253365,"GOTHENBURG, NE US",1987/07/03,0,86,63,78
USC00253365,"GOTHENBURG, NE US",1987/07/04,0.3,90,61,83
USC00253365,"GOTHENBURG, NE US",1987/07/05,0,91,59,82
USC00253365,"GOTHENBURG, NE US",1987/07/06,0,92,60,82
USC00253365,"GOTHENBURG, NE US",1987/07/07,0.98,85,58,81
USC00253365,"GOTHENBURG, NE US",1987/07/08,0.33,85,61,78
USC00253365,"GOTHENBURG, NE US",1987/07/09,0,90,65,84
USC00253365,"GOTHENBURG, NE US",1987/07/10,0,93,70,88
USC00253365,"GOTHENBURG, NE US",1987/07/11,0,86,69,76
USC00253365,"GOTHENBURG, NE US",1987/07/12,0.1,72,58,63
USC00253365,"GOTHENBURG, NE US",1987/07/13,0,78,49,70
USC00253365,"GOTHENBURG, NE US",1987/07/14,0,83,57,74
USC00253365,"GOTHENBURG, NE US",1987/07/15,0,94,56,85
USC00253365,"GOTHENBURG, NE US",1987/07/16,0,93,59,80
USC00253365,"GOTHENBURG, NE US",1987/07/17,0.35,82,66,73
USC00253365,"GOTHENBURG, NE US",1987/07/18,1.15,96,64,78
USC00253365,"GOTHENBURG, NE US",1987/07/19,0,93,63,86
USC00253365,"GOTHENBURG, NE US",1987/07/20,0,91,60,85
USC00253365,"GOTHENBURG, NE US",1987/07/21,0,92,68,82
USC00253365,"GOTHENBURG, NE US",1987/07/22,0,93,70,83
USC00253365,"GOTHENBURG, NE US",1987/07/23,0,97,67,85
USC00253365,"GOTHENBURG, NE US",1987/07/24,0,95,64,88
USC00253365,"GOTHENBURG, NE US",1987/07/25,0,94,68,92
USC00253365,"GOTHENBURG, NE US",1987/07/26,0,96,67,88
USC00253365,"GOTHENBURG, NE US",1987/07/27,0,94,63,86
USC00253365,"GOTHENBURG, NE US",1987/07/28,0,98,68,87
USC00253365,"GOTHENBURG, NE US",1987/07/29,0,96,68,85
USC00253365,"GOTHENBURG, NE US",1987/07/30,0,101,64,91
USC00253365,"GOTHENBURG, NE US",1987/07/31,0,101,64,91
USC00253365,"GOTHENBURG, NE US",1987/08/01,0,100,65,98
USC00253365,"GOTHENBURG, NE US",1987/08/02,0,98,67,83
USC00253365,"GOTHENBURG, NE US",1987/08/03,0,83,65,72
USC00253365,"GOTHENBURG, NE US",1987/08/04,0,84,59,72
USC00253365,"GOTHENBURG, NE US",1987/08/05,0,92,60,82
USC00253365,"GOTHENBURG, NE US",1987/08/06,0,83,61,73
USC00253365,"GOTHENBURG, NE US",1987/08/07,0.03,72,60,68
USC00253365,"GOTHENBURG, NE US",1987/08/08,1.14,80,65,69
USC00253365,"GOTHENBURG, NE US",1987/08/09,0,83,51,77
USC00253365,"GOTHENBURG, NE US",1987/08/10,0,84,47,76
USC00253365,"GOTHENBURG, NE US",1987/08/11,0,94,62,83
USC00253365,"GOTHENBURG, NE US",1987/08/12,0,83,59,68
USC00253365,"GOTHENBURG, NE US",1987/08/13,0,79,55,69
USC00253365,"GOTHENBURG, NE US",1987/08/14,0,85,60,80
USC00253365,"GOTHENBURG, NE US",1987/08/15,0,98,66,84
USC00253365,"GOTHENBURG, NE US",1987/08/16,0,84,57,78
USC00253365,"GOTHENBURG, NE US",1987/08/17,0.05,88,65,73
USC00253365,"GOTHENBURG, NE US",1987/08/18,0,78,55,63
USC00253365,"GOTHENBURG, NE US",1987/08/19,0.02,87,56,72
USC00253365,"GOTHENBURG, NE US",1987/08/20,0,91,64,78
USC00253365,"GOTHENBURG, NE US",1987/08/21,0,96,62,78
USC00253365,"GOTHENBURG, NE US",1987/08/22,0.15,79,55,61
USC00253365,"GOTHENBURG, NE US",1987/08/23,0.02,63,46,58
USC00253365,"GOTHENBURG, NE US",1987/08/24,0.22,58,48,53
USC00253365,"GOTHENBURG, NE US",1987/08/25,0.75,70,54,65
USC00253365,"GOTHENBURG, NE US",1987/08/26,0.01,70,55,63
USC00253365,"GOTHENBURG, NE US",1987/08/27,0,74,49,61
USC00253365,"GOTHENBURG, NE US",1987/08/28,0,83,45,78
USC00253365,"GOTHENBURG, NE US",1987/08/29,0,86,46,80
USC00253365,"GOTHENBURG, NE US",1987/08/30,0,82,53,70
USC00253365,"GOTHENBURG, NE US",1987/08/31,0,80,49,70
USC00253365,"GOTHENBURG, NE US",1987/09/01,0,85,55,74
USC00253365,"GOTHENBURG, NE US",1987/09/02,0,89,50,76
USC00253365,"GOTHENBURG, NE US",1987/09/03,0,85,49,73
USC00253365,"GOTHENBURG, NE US",1987/09/04,0,81,62,80
USC00253365,"GOTHENBURG, NE US",1987/09/05,0.4,81,59,73
USC00253365,"GOTHENBURG, NE US",1987/09/06,0,80,52,70
USC00253365,"GOTHENBURG, NE US",1987/09/07,0.16,76,52,62
USC00253365,"GOTHENBURG, NE US",1987/09/08,0,76,46,62
USC00253365,"GOTHENBURG, NE US",1987/09/09,0,78,54,61
USC00253365,"GOTHENBURG, NE US",1987/09/10,0.01,75,46,57
USC00253365,"GOTHENBURG, NE US",1987/09/11,0.01,66,44,64
USC00253365,"GOTHENBURG, NE US",1987/09/12,0,76,33,66
USC00253365,"GOTHENBURG, NE US",1987/09/13,0,73,47,68
USC00253365,"GOTHENBURG, NE US",1987/09/14,0.02,76,57,69
USC00253365,"GOTHENBURG, NE US",1987/09/15,1.35,69,56,63
USC00253365,"GOTHENBURG, NE US",1987/09/16,0.03,70,55,63
USC00253365,"GOTHENBURG, NE US",1987/09/17,0,68,52,62
USC00253365,"GOTHENBURG, NE US",1987/09/18,0.09,69,43,60
USC00253365,"GOTHENBURG, NE US",1987/09/19,0,70,39,62
USC00253365,"GOTHENBURG, NE US",1987/09/20,0,71,40,62
USC00253365,"GOTHENBURG, NE US",1987/09/21,0,67,49,59
USC00253365,"GOTHENBURG, NE US",1987/09/22,0,73,36,61
USC00253365,"GOTHENBURG, NE US",1987/09/23,0,84,40,72
USC00253365,"GOTHENBURG, NE US",1987/09/24,0,82,41,74
USC00253365,"GOTHENBURG, NE US",1987/09/25,0,83,44,74
USC00253365,"GOTHENBURG, NE US",1987/09/26,0,84,47,75
USC00253365,"GOTHENBURG, NE US",1987/09/27,0,76,55,68
USC00253365,"GOTHENBURG, NE US",1987/09/28,0,71,43,65
USC00253365,"GOTHENBURG, NE US",1987/09/29,0,71,38,62
USC00253365,"GOTHENBURG, NE US",1987/09/30,0,74,40,68
USC00253365,"GOTHENBURG, NE US",1987/10/01,0,84,41,70
USC00253365,"GOTHENBURG, NE US",1987/10/02,0,69,35,59
USC00253365,"GOTHENBURG, NE US",1987/10/03,0,77,32,72
USC00253365,"GOTHENBURG, NE US",1987/10/04,0,87,37,60
USC00253365,"GOTHENBURG, NE US",1987/10/05,0,65,46,53
USC00253365,"GOTHENBURG, NE US",1987/10/06,0,70,32,56
USC00253365,"GOTHENBURG, NE US",1987/10/07,0,66,29,60
USC00253365,"GOTHENBURG, NE US",1987/10/08,0,74,42,56
USC00253365,"GOTHENBURG, NE US",1987/10/09,0,56,36,40
USC00253365,"GOTHENBURG, NE US",1987/10/10,0.03,40,28,30
USC00253365,"GOTHENBURG, NE US",1987/10/11,0,61,19,40
USC00253365,"GOTHENBURG, NE US",1987/10/12,0,71,32,54
USC00253365,"GOTHENBURG, NE US",1987/10/13,0,66,36,55
USC00253365,"GOTHENBURG, NE US",1987/10/14,0,55,42,42
USC00253365,"GOTHENBURG, NE US",1987/10/15,0,62,33,49
USC00253365,"GOTHENBURG, NE US",1987/10/16,0,57,43,50
USC00253365,"GOTHENBURG, NE US",1987/10/17,0,74,22,48
USC00253365,"GOTHENBURG, NE US",1987/10/18,0,56,35,42
USC00253365,"GOTHENBURG, NE US",1987/10/19,0.01,52,34,40
USC00253365,"GOTHENBURG, NE US",1987/10/20,0,47,25,35
USC00253365,"GOTHENBURG, NE US",1987/10/21,0,60,15,49
USC00253365,"GOTHENBURG, NE US",1987/10/22,0,57,34,47
USC00253365,"GOTHENBURG, NE US",1987/10/23,0,61,21,51
USC00253365,"GOTHENBURG, NE US",1987/10/24,0,51,28,46
USC00253365,"GOTHENBURG, NE US",1987/10/25,0.42,52,32,40
USC00253365,"GOTHENBURG, NE US",1987/10/26,0,58,31,46
USC00253365,"GOTHENBURG, NE US",1987/10/27,0,57,31,48
USC00253365,"GOTHENBURG, NE US",1987/10/28,0,74,25,60
USC00253365,"GOTHENBURG, NE US",1987/10/29,0,76,36,50
USC00253365,"GOTHENBURG, NE US",1987/10/30,0,73,35,58
USC00253365,"GOTHENBURG, NE US",1987/10/31,0.22,56,40,56
USC00253365,"GOTHENBURG, NE US",1987/11/01,0.02,62,48,55
USC00253365,"GOTHENBURG, NE US",1987/11/02,0,73,51,57
USC00253365,"GOTHENBURG, NE US",1987/11/03,0,73,42,48
USC00253365,"GOTHENBURG, NE US",1987/11/04,0,67,36,45
USC00253365,"GOTHENBURG, NE US",1987/11/05,0,58,30,48
USC00253365,"GOTHENBURG, NE US",1987/11/06,0,66,28,56
USC00253365,"GOTHENBURG, NE US",1987/11/07,0.02,56,42,45
USC00253365,"GOTHENBURG, NE US",1987/11/08,0.4,45,33,35
USC00253365,"GOTHENBURG, NE US",1987/11/09,0,41,21,32
USC00253365,"GOTHENBURG, NE US",1987/11/10,0,47,17,34
USC00253365,"GOTHENBURG, NE US",1987/11/11,0,61,23,47
USC00253365,"GOTHENBURG, NE US",1987/11/12,0,62,30,45
USC00253365,"GOTHENBURG, NE US",1987/11/13,0,60,34,38
USC00253365,"GOTHENBURG, NE US",1987/11/14,0,54,30,49
USC00253365,"GOTHENBURG, NE US",1987/11/15,0.6,51,34,34
USC00253365,"GOTHENBURG, NE US",1987/11/16,0.19,37,29,29
USC00253365,"GOTHENBURG, NE US",1987/11/17,0,33,17,21
USC00253365,"GOTHENBURG, NE US",1987/11/18,0,40,14,33
USC00253365,"GOTHENBURG, NE US",1987/11/19,0,49,20,38
USC00253365,"GOTHENBURG, NE US",1987/11/20,0,51,21,40
USC00253365,"GOTHENBURG, NE US",1987/11/21,0,49,25,31
USC00253365,"GOTHENBURG, NE US",1987/11/22,0,52,27,40
USC00253365,"GOTHENBURG, NE US",1987/11/23,0,47,28,39
USC00253365,"GOTHENBURG, NE US",1987/11/24,0.31,47,28,33
USC00253365,"GOTHENBURG, NE US",1987/11/25,0,42,33,35
USC00253365,"GOTHENBURG, NE US",1987/11/26,0,35,28,30
USC00253365,"GOTHENBURG, NE US",1987/11/27,0.05,32,30,30
USC00253365,"GOTHENBURG, NE US",1987/11/28,0.02,30,27,27
USC00253365,"GOTHENBURG, NE US",1987/11/29,0,41,27,37
USC00253365,"GOTHENBURG, NE US",1987/11/30,0,42,23,29
USC00253365,"GOTHENBURG, NE US",1987/12/01,0,47,20,34
USC00253365,"GOTHENBURG, NE US",1987/12/02,0,58,24,42
USC00253365,"GOTHENBURG, NE US",1987/12/03,0,54,31,40
USC00253365,"GOTHENBURG, NE US",1987/12/04,0,50,24,39
USC00253365,"GOTHENBURG, NE US",1987/12/05,0,58,26,31
USC00253365,"GOTHENBURG, NE US",1987/12/06,0,58,29,41
USC00253365,"GOTHENBURG, NE US",1987/12/07,0,44,29,38
USC00253365,"GOTHENBURG, NE US",1987/12/08,0.47,39,33,33
USC00253365,"GOTHENBURG, NE US",1987/12/09,0,43,24,36
USC00253365,"GOTHENBURG, NE US",1987/12/10,0,60,22,43
USC00253365,"GOTHENBURG, NE US",1987/12/11,0,48,36,36
USC00253365,"GOTHENBURG, NE US",1987/12/12,0,41,23,30
USC00253365,"GOTHENBURG, NE US",1987/12/13,0,34,19,27
USC00253365,"GOTHENBURG, NE US",1987/12/14,0,27,16,22
USC00253365,"GOTHENBURG, NE US",1987/12/15,0,31,10,20
USC00253365,"GOTHENBURG, NE US",1987/12/16,0,34,8,27
USC00253365,"GOTHENBURG, NE US",1987/12/17,0,33,13,24
USC00253365,"GOTHENBURG, NE US",1987/12/18,0,48,18,35
USC00253365,"GOTHENBURG, NE US",1987/12/19,0,39,22,29
USC00253365,"GOTHENBURG, NE US",1987/12/20,0,38,21,28
USC00253365,"GOTHENBURG, NE US",1987/12/21,0,50,12,40
USC00253365,"GOTHENBURG, NE US",1987/12/22,0,43,15,25
USC00253365,"GOTHENBURG, NE US",1987/12/23,0,34,18,29
USC00253365,"GOTHENBURG, NE US",1987/12/24,0,29,17,17
USC00253365,"GOTHENBURG, NE US",1987/12/25,0,26,7,19
USC00253365,"GOTHENBURG, NE US",1987/12/26,0,27,6,20
USC00253365,"GOTHENBURG, NE US",1987/12/27,0.2,23,18,20
USC00253365,"GOTHENBURG, NE US",1987/12/28,0.08,25,18,22
USC00253365,"GOTHENBURG, NE US",1987/12/29,0,32,2,25
USC00253365,"GOTHENBURG, NE US",1987/12/30,0,27,15,19
USC00253365,"GOTHENBURG, NE US",1987/12/31,0,15,-3,8
USC00253365,"GOTHENBURG, NE US",1988/01/01,0,20,-10,7
USC00253365,"GOTHENBURG, NE US",1988/01/02,0,28,-3,12
USC00253365,"GOTHENBURG, NE US",1988/01/03,0,22,-1,13
USC00253365,"GOTHENBURG, NE US",1988/01/04,0,13,-3,0
USC00253365,"GOTHENBURG, NE US",1988/01/05,0,13,-11,0
USC00253365,"GOTHENBURG, NE US",1988/01/06,0.03,10,-1,7
USC00253365,"GOTHENBURG, NE US",1988/01/07,0,15,-17,2
USC00253365,"GOTHENBURG, NE US",1988/01/08,0,5,-11,3
USC00253365,"GOTHENBURG, NE US",1988/01/09,0,9,-21,2
USC00253365,"GOTHENBURG, NE US",1988/01/10,0,34,-11,22
USC00253365,"GOTHENBURG, NE US",1988/01/11,0,32,15,20
USC00253365,"GOTHENBURG, NE US",1988/01/12,0,37,6,6
USC00253365,"GOTHENBURG, NE US",1988/01/13,0,35,-2,25
USC00253365,"GOTHENBURG, NE US",1988/01/14,0,41,17,33
USC00253365,"GOTHENBURG, NE US",1988/01/15,0,51,20,39
